node	Algeria	Argentina	Australia	Austria	Belarus	Belgium	Brazil	Cambodia	Canada	Chile	China	Colombia	Croatia	Czech Republic	Democratic Republic of the Congo	Denmark	Diamond Princess	Ecuador	Estonia	Finland	France	Gambia	Georgia	Germany	Ghana	Grand Princess	Greece	Hong Kong	Hungary	Iceland	India	Iran	Ireland	Israel	Italy	Japan	Jordan	Kuwait	Latvia	Lithuania	Luxembourg	Malaysia	Mexico	Nepal	Netherlands	New Zealand	Nigeria	Norway	Pakistan	Peru	Poland	Portugal	Qatar	Russia	Saudi Arabia	Senegal	Singapore	Slovakia	Slovenia	South Africa	South Korea	Spain	Sri Lanka	Sweden	Switzerland	Taiwan	Thailand	Turkey	USA	United Kingdom	Uruguay	Vietnam
n192	5.240368608567962e-28	1.566725590765773e-27	1.0285008989472304e-24	4.187873549898019e-27	1.044266789950838e-27	6.924370553526359e-27	9.008608503855506e-27	5.2248740269926455e-28	1.0572739839643482e-26	1.5696664073224538e-27	1.0	1.044249479196939e-27	1.5692314118108127e-27	2.0975538256814206e-27	1.5681694046906892e-27	3.1333415686479766e-27	1.0479269790316637e-27	1.044246444986405e-27	1.5678587021244694e-27	2.0898600054892275e-27	1.0543422933871972e-24	1.5667501965823158e-27	2.6117099229744837e-27	1.0222972722438416e-26	2.098742601024592e-27	1.5695734112870289e-27	1.5677454883411692e-27	1.387514350838674e-24	1.0450352770351266e-27	2.0913989806050806e-27	3.7429763386603236e-27	5.222164193626972e-28	3.142794048824734e-27	1.0442548996755436e-27	1.6247113807837672e-27	2.619877273111165e-27	2.611683899086556e-27	2.0911792693437227e-27	2.6117101760237735e-27	5.223805713271166e-28	2.0898776130078553e-27	1.0498345786952706e-27	3.662584819140242e-27	5.223883888474933e-28	7.393211020719189e-27	2.6117445461331352e-27	5.224247355793135e-28	1.5701845725753734e-27	5.224359326717494e-28	5.223249795343684e-28	3.6595683051142146e-27	6.295228350197934e-27	1.4508206489519428e-24	9.082752337192485e-27	1.0450919681818953e-27	2.0913599836479468e-27	9.827118465717786e-25	2.089857364151653e-27	1.5680767991550732e-27	1.5695150420115918e-27	2.616885244173423e-27	7.917014504939442e-27	2.0899531644875028e-27	8.422546671737936e-25	5.791133927782193e-27	4.338500461788727e-25	2.0913879247653398e-27	5.274870437990237e-27	1.1023525187948932e-24	1.6142306634213167e-26	1.5750179947443144e-27	1.5462911923426914e-27
n221	1.3429395639529325e-06	4.015018673031578e-06	0.003134604553952741	1.0732186033239664e-05	2.6761231743397107e-06	1.774495625478979e-05	2.308619427307123e-05	1.3389687962114481e-06	2.7094548857444535e-05	4.022555049189998e-06	0.9962073820450968	2.6760788123910974e-06	4.021440294243619e-06	5.37536236558402e-06	4.018718708253501e-06	8.029756443155251e-06	2.6855030731509366e-06	2.676071036675922e-06	4.0179224765378235e-06	5.3556455549819135e-06	2.8270921974022832e-05	4.015081729902205e-06	6.692980676490111e-06	2.61982229768653e-05	5.378408818152999e-06	4.022316729971272e-06	4.017632345670827e-06	5.3942061068467575e-06	2.678092561966739e-06	5.359589458026517e-06	9.59205618457488e-06	1.3382743522304403e-06	8.053980139148875e-06	2.67609270335129e-06	4.163617779036032e-06	6.713910996660907e-06	6.692913988698238e-06	5.359026408043658e-06	6.692981328119326e-06	1.3386950214313795e-06	5.355690677444005e-06	2.6903916435012216e-06	9.386038325462266e-06	1.338715055246155e-06	1.8946445042326604e-05	6.693069407762435e-06	1.3388082003430514e-06	4.023882937459305e-06	1.3388368949245905e-06	1.3385525573730487e-06	9.378307958733129e-06	1.6132665172548522e-05	1.3445114486049607e-06	2.3276201302440427e-05	2.6782378433192702e-06	5.359489521246264e-06	1.0723694543826888e-05	5.3556387860750004e-06	4.018481389761408e-06	4.022167148109464e-06	6.70624337780052e-06	2.0288786533471114e-05	5.3558842918225195e-06	1.0766904299036726e-05	1.4840831728999526e-05	5.3670958567936835e-06	5.359561125430646e-06	1.3517812839197634e-05	0.00011614495161402463	4.1367590426345854e-05	4.036269463223811e-06	3.962651818411722e-06
n222	1.3503003683038032e-16	4.0370254466128755e-16	1.0787355817077127e-15	1.0791010364407104e-15	2.6907913095513684e-16	1.784221837641632e-15	2.321273232721126e-15	1.3463078363331218e-16	2.7321560844336008e-15	4.044603130505393e-16	0.999999999999932	2.6907467044498736e-16	4.043482265460481e-16	5.404825337522707e-16	4.0407457621482917e-16	8.073768450657088e-16	2.700222620653835e-16	2.69073888611512e-16	4.0399451661961033e-16	5.385000456841231e-16	2.842587810984251e-15	4.037088849105375e-16	6.729665664114416e-16	2.6341818413956726e-15	5.407888488044391e-16	4.0443635050319483e-16	4.0396534450888566e-16	5.423772363472557e-16	2.692771491615765e-16	5.388965976866576e-16	9.644631334486608e-16	1.3456095860257428e-16	8.098124919481037e-16	2.690760671547998e-16	4.186439041202946e-16	6.75071070574842e-16	6.729598610799178e-16	5.388399840742779e-16	6.729666319315285e-16	1.3460325609623742e-16	5.385045826624663e-16	2.7051379858137076e-16	9.437484268077987e-16	1.3460527045847646e-16	1.905029266052514e-15	6.729754881732925e-16	1.3461463602205214e-16	4.0459382970811943e-16	1.3461752120803226e-16	1.3458893160423508e-16	9.429711530330388e-16	1.6221090143545503e-15	1.3518808686342256e-16	2.34037808066993e-15	2.6929175692718987e-16	5.388865492321473e-16	1.078247233217595e-15	5.384993650833169e-16	4.040507142886577e-16	4.044213103294958e-16	6.743001059797774e-16	2.0399991677915497e-15	5.385240502225587e-16	1.0825918924964102e-15	1.4922176014098858e-15	5.3965135190583505e-16	5.388937488976526e-16	1.3591905507424741e-15	1.2410217260960106e-14	4.159433089015272e-15	4.0583927148009203e-16	3.9843715633123e-16
n228	1.3391586366068188e-13	4.0037147437234423e-13	1.0698346121860384e-12	1.0701970514428665e-12	2.668588788422814e-13	1.769499690281282e-12	3.404359192280176e-12	1.3351990482100658e-13	2.701826655986169e-12	4.0112299018825775e-13	0.9999998210212588	2.6685445496188083e-13	4.0101182854299735e-13	5.360228509147857e-13	4.0074043618240536e-13	8.007149375396226e-13	1.5871585624424485e-07	2.6685367957954705e-13	4.006610371828219e-13	5.340567209478919e-13	1.2181770692993522e-10	1.3299271422169275e-12	6.674137183796071e-13	2.612446420291894e-12	5.36326638469957e-13	1.8283171225328516e-08	4.00632105779897e-13	2.0077653936193466e-10	2.670552629660955e-13	5.344500008813965e-13	1.9518904522198559e-10	2.924067698995679e-11	8.031304871720212e-13	1.5576675230661353e-10	4.151895482112122e-13	1.72170015962438e-10	6.6740706824138e-13	5.343938544757334e-13	6.674137832246714e-13	1.3349260442186318e-13	5.340612204902716e-13	8.766223399503383e-13	9.35961276624205e-13	1.3349460216299768e-13	1.889310300679621e-12	6.674225818231749e-13	1.3350389044851062e-13	4.0125540516001246e-13	7.305389143023574e-11	1.3347839812552335e-13	9.351904163675458e-13	1.6087245083250504e-12	1.340726095756892e-13	2.3210669220148503e-12	1.4267690283924244e-12	5.344400353396861e-13	2.089806118807586e-10	5.340560459629262e-13	7.10464032652017e-13	4.0108430929031633e-13	6.687362543802164e-13	2.0231665252750135e-12	5.34080527569612e-13	1.0736591034024717e-12	1.4799048682294073e-12	5.351985273980535e-13	5.344471756496307e-13	1.347975463644945e-12	7.056556197802216e-10	6.922949836966593e-11	4.024905704198895e-13	3.9514953233426073e-13
EPI_ISL_403934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n255	2.4018425323191453e-21	7.180846313409236e-21	1.918797522455154e-20	1.9194475739118184e-20	4.786236577120694e-21	3.1736789808651836e-20	4.128957460396077e-20	2.3947408286360805e-21	4.8458502219009915e-20	7.194325094795025e-21	1.0	4.7861572359367305e-21	7.192331359622427e-21	9.613816066513513e-21	7.187463812964416e-21	1.4361190232987973e-20	4.8030124920750035e-21	4.786143329098382e-21	7.186039755432991e-21	9.578552622366835e-21	5.0562441265200384e-20	7.180959090393316e-21	1.1970371629729966e-20	4.6855426637219196e-20	9.619264635867839e-21	7.193898861737954e-21	7.185520857431177e-21	9.647518029317884e-21	4.789758819738445e-21	9.585606278637107e-21	4.524817948030997e-18	2.3934988180984e-21	1.440451422528752e-20	4.78618207986858e-21	7.446615274758123e-21	1.200780543133255e-20	1.1970252358856425e-20	9.584599265787865e-21	1.197037279516645e-20	2.3942511834363297e-21	9.578633323726391e-21	4.8117556823902754e-21	1.678689545322157e-20	2.3942870138412892e-21	3.3885648141126736e-20	1.1970530325288228e-20	2.3944536035087674e-21	7.196700018141538e-21	2.3945049236636263e-21	2.3939963869854612e-21	1.6773069720404662e-20	2.88532130642097e-20	2.404653842309915e-21	4.162940148584609e-20	4.7900186549097586e-21	9.585427542068611e-21	1.9179288741146133e-20	9.578540516201404e-21	7.187039369703292e-21	7.193631335121419e-21	1.199409192285099e-20	3.628642102240034e-20	9.578979602339121e-21	1.925656923139292e-20	2.6542773642605888e-20	9.59903144556752e-21	9.585555605892298e-21	2.4176559163650217e-20	4.458181581933145e-18	7.398578522260148e-20	7.218853274481151e-21	7.087188384127949e-21
EPI_ISL_428477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_421654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_416389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_416345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n259	2.191404016176726e-09	6.5516932267655806e-09	1.750681212593105e-08	1.7512743094983717e-08	4.3668883019349255e-09	2.895615666364384e-08	3.767196991302399e-08	2.184924531463072e-09	4.421278870355886e-08	6.563991058644453e-09	0.9999989087492546	4.366815912264559e-09	6.562172005477715e-09	8.771497238247201e-09	6.557730931114278e-09	1.3102928077162586e-08	4.382194387538472e-09	4.366803223880122e-09	6.556431643025389e-09	8.73932341665506e-09	4.613239018182938e-08	6.551796122743365e-09	1.0921582123533076e-08	4.2750167311481596e-08	8.776468428741508e-09	6.56360217018881e-09	6.5559582085059065e-09	8.802246388388706e-09	4.3701019416780095e-09	8.74575906365165e-09	1.5652283252715987e-08	2.183791340238509e-09	1.3142456218347747e-08	4.366838579484122e-09	6.794176720765794e-09	1.0955736145734294e-08	1.0921473302630882e-08	8.744840280687125e-09	1.0921583186859317e-08	2.1844777867482142e-09	8.739397047328618e-09	4.390171539293122e-09	1.531610404109561e-08	2.1845104778560918e-09	3.0916741804682814e-08	1.0921726914908464e-08	2.1846624716947605e-09	6.566157902011423e-09	2.1847092954111177e-09	2.1842453144032422e-09	1.530348965609165e-08	2.632522579548955e-08	2.193969011975406e-09	3.798202270946991e-08	4.370339011273663e-09	8.745595987168172e-09	1.7498886712684797e-08	8.73931237117677e-09	6.557343675640805e-09	6.563358083037374e-09	1.0943224152479956e-08	3.310716988777251e-08	8.739712986584605e-09	1.7569396237943057e-08	2.4217216565281258e-08	8.758007978529823e-09	8.74571283062222e-09	2.2058319034512586e-08	1.89524920001944e-07	6.750348729991353e-08	6.586370190810866e-09	6.466241179176253e-09
EPI_ISL_403930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_428453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_404227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_418379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_429239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
